,_time,c_timestamp,c_cggt,c_imsi,f_c_ossn_others,f_same_cggt_is_gmlc_oc,f_same_cggt_is_gmlc_ossn,f_same_cggt_is_hlr_oc,f_same_cggt_is_hlr_ossn,f_velocity_greater_than_1000,f_count_unloop_country_last_x_hours_ul,f_count_gap_ok_sai_and_all_lu,f_one_cggt_multi_cdgt_psi,f_count_ok_cl_between2lu,f_count_ok_dsd_between2lu,f_count_ok_fwsm_mo_between2lu,f_count_ok_fwsm_mt_between2lu,f_count_ok_fwsm_report_between2lu,f_count_ok_fwsm_submit_between2lu,f_count_ok_isd_between2lu,f_count_ok_prn_between2lu,f_count_ok_psi_between2lu,f_count_ok_purge_ms_between2lu,f_count_ok_sai_between2lu,f_count_ok_si_between2lu,f_count_ok_sri_between2lu,f_count_ok_srism_between2lu,f_count_ok_ul_between2lu,f_count_ok_ulgprs_between2lu,f_count_ok_ussd_between2lu,f_frequent_ok_cl_between2lu,f_frequent_ok_dsd_between2lu,f_frequent_ok_fwsm_mo_between2lu,f_frequent_ok_fwsm_mt_between2lu,f_frequent_ok_fwsm_report_between2lu,f_frequent_ok_fwsm_submit_between2lu,f_frequent_ok_isd_between2lu,f_frequent_ok_prn_between2lu,f_frequent_ok_psi_between2lu,f_frequent_ok_purge_ms_between2lu,f_frequent_ok_sai_between2lu,f_frequent_ok_si_between2lu,f_frequent_ok_sri_between2lu,f_frequent_ok_srism_between2lu,f_frequent_ok_ul_between2lu,f_frequent_ok_ulgprs_between2lu,f_frequent_ok_ussd_between2lu,label
2614,2022-02-19T05:54:43.000+01:00,1645246483,22222222,242011111111160,0,0,0,1,1,1,2,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0.0049751243781094,0.0,0,0.0099502487562189,0,0,0,0.0,0.0099502487562189,0.0,0,0,0.0,0.0099502487562189,0.0,0,0,0
2615,2022-02-19T05:55:09.000+01:00,1645246509,22222222,242011111111240,0,0,0,1,1,1,0,0,0,1,1,0,12,0,0,0,3,1,2,0,0,3,12,0,0,0,0.0014641288433382,0.0014641288433382,0,0.0175695461200585,0,0,0,0.0043923865300146,0.0014641288433382,0.0029282576866764,0,0,0.0043923865300146,0.0175695461200585,0.0,0,0,0
2616,2022-02-19T05:55:28.000+01:00,1645246528,11111111,242011111111140,0,0,0,1,1,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0074074074074074,0.0,0,0.0148148148148148,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0222222222222222,0.0,0,0,0
2617,2022-02-19T05:55:32.000+01:00,1645246532,11111111,242011111111110,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0.0075187969924812,0.0,0,0.0,0,0,0,0.0075187969924812,0.0,0.0075187969924812,0,0,0.0075187969924812,0.0075187969924812,0.0,0,0,0
2618,2022-02-19T05:56:22.000+01:00,1645246582,22222222,242011111111270,0,0,0,1,1,1,0,0,0,1,4,0,4,0,0,0,0,4,3,0,0,0,4,0,0,0,0.0015748031496062,0.0062992125984251,0,0.0062992125984251,0,0,0,0.0,0.0062992125984251,0.0047244094488188,0,0,0.0,0.0062992125984251,0.0,0,0,0
2619,2022-02-19T05:56:35.000+01:00,1645246595,11111111,242011111111260,0,0,0,1,1,1,2,0,0,1,1,0,4,0,0,0,2,0,2,0,0,2,5,0,0,0,0.0031055900621118,0.0031055900621118,0,0.0124223602484472,0,0,0,0.0062111801242236,0.0,0.0062111801242236,0,0,0.0062111801242236,0.015527950310559,0.0,0,0,0
2620,2022-02-19T05:56:51.000+01:00,1645246611,22222222,242011111111110,0,0,0,1,1,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0125,0.0,0,0.025,0,0,0,0.0,0.0,0.0,0,0,0.0,0.025,0.0,0,0,0
2621,2022-02-19T05:57:02.000+01:00,1645246622,11111111,242011111111220,0,0,0,1,1,1,2,0,0,1,4,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0.0022123893805309,0.0088495575221238,0,0.0044247787610619,0,0,0,0.0,0.0022123893805309,0.0,0,0,0.0,0.0044247787610619,0.0,0,0,0
2622,2022-02-19T05:57:22.000+01:00,1645246642,11111111,242011111111270,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163934426229508,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
2623,2022-02-19T05:57:34.000+01:00,1645246654,11111111,242011111111230,0,0,0,1,1,1,0,0,0,1,3,0,3,0,0,0,2,2,1,0,0,2,3,0,0,0,0.001360544217687,0.0040816326530612,0,0.0040816326530612,0,0,0,0.0027210884353741,0.0027210884353741,0.001360544217687,0,0,0.0027210884353741,0.0040816326530612,0.0,0,0,0
2624,2022-02-19T05:57:42.000+01:00,1645246662,22222222,242011111111200,0,0,0,1,1,1,2,0,0,1,2,0,3,0,0,0,1,0,0,0,0,1,3,0,0,0,0.0033783783783783,0.0067567567567567,0,0.0101351351351351,0,0,0,0.0033783783783783,0.0,0.0,0,0,0.0033783783783783,0.0101351351351351,0.0,0,0,0
2625,2022-02-19T05:57:56.000+01:00,1645246676,22222222,242011111111230,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434782608695652,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
2626,2022-02-19T05:58:02.000+01:00,1645246682,11111111,242011111111190,0,0,0,1,1,1,0,0,0,1,1,0,2,0,0,0,1,4,1,0,0,1,5,0,0,0,0.0014204545454545,0.0014204545454545,0,0.002840909090909,0,0,0,0.0014204545454545,0.0056818181818181,0.0014204545454545,0,0,0.0014204545454545,0.0071022727272727,0.0,0,0,0
2627,2022-02-19T05:58:05.000+01:00,1645246685,11111111,242011111111150,0,0,0,1,1,1,2,0,0,1,1,0,2,0,0,0,1,1,1,0,0,1,3,0,0,0,0.0043859649122807,0.0043859649122807,0,0.0087719298245614,0,0,0,0.0043859649122807,0.0043859649122807,0.0043859649122807,0,0,0.0043859649122807,0.0131578947368421,0.0,0,0,0
2628,2022-02-19T05:58:12.000+01:00,1645246692,22222222,242011111111260,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.010204081632653,0.0,0,0.0,0,0,0,0.010204081632653,0.0,0.010204081632653,0,0,0.010204081632653,0.0,0.0,0,0,0
2629,2022-02-19T05:58:20.000+01:00,1645246700,11111111,242011111111160,0,0,0,1,1,1,2,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0.0045871559633027,0.0045871559633027,0,0.0045871559633027,0,0,0,0.0045871559633027,0.0045871559633027,0.0045871559633027,0,0,0.0045871559633027,0.0045871559633027,0.0,0,0,0
2630,2022-02-19T05:58:22.000+01:00,1645246702,11111111,242011111111110,0,0,0,1,1,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0108695652173913,0.0,0,0.0108695652173913,0,0,0,0.0108695652173913,0.0,0.0,0,0,0.0108695652173913,0.0108695652173913,0.0,0,0,0
2631,2022-02-19T05:59:06.000+01:00,1645246746,22222222,242011111111180,0,0,0,1,1,1,2,0,0,1,1,0,4,0,0,0,1,3,2,0,0,1,4,0,0,0,0.0029585798816568,0.0029585798816568,0,0.0118343195266272,0,0,0,0.0029585798816568,0.0088757396449704,0.0059171597633136,0,0,0.0029585798816568,0.0118343195266272,0.0,0,0,0
2632,2022-02-19T05:59:08.000+01:00,1645246748,22222222,242011111111110,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212765957446808,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
2633,2022-02-19T05:59:45.000+01:00,1645246785,22222222,242011111111140,0,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,1,2,2,0,0,1,0,0,0,0,0.003875968992248,0.003875968992248,0,0.0,0,0,0,0.003875968992248,0.0077519379844961,0.0077519379844961,0,0,0.003875968992248,0.0,0.0,0,0,0
2634,2022-02-19T06:50:42.000+01:00,1645249842,22222222,242011111111260,0,0,0,1,1,1,0,0,0,1,2,0,6,0,0,0,1,1,1,0,0,1,6,0,0,0,0.0024752475247524,0.0049504950495049,0,0.0148514851485148,0,0,0,0.0024752475247524,0.0024752475247524,0.0024752475247524,0,0,0.0024752475247524,0.0148514851485148,0.0,0,0,0
2635,2022-02-19T06:51:00.000+01:00,1645249860,11111111,242011111111180,0,0,0,1,1,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0128205128205128,0.0256410256410256,0,0.0,0,0,0,0.0,0.0128205128205128,0.0,0,0,0.0,0.0,0.0,0,0,0
2636,2022-02-19T06:51:01.000+01:00,1645249861,11111111,242011111111180,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
2637,2022-02-19T06:51:17.000+01:00,1645249877,11111111,242011111111190,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0.0052910052910052,0.0,0,0.0,0,0,0,0.0052910052910052,0.0158730158730158,0.0052910052910052,0,0,0.0052910052910052,0.0,0.0,0,0,0
2638,2022-02-19T06:51:51.000+01:00,1645249911,22222222,242011111111130,0,0,0,1,1,1,2,0,0,1,0,0,4,0,0,0,1,2,0,0,0,1,4,0,0,0,0.0035971223021582,0.0,0,0.014388489208633,0,0,0,0.0035971223021582,0.0071942446043165,0.0,0,0,0.0035971223021582,0.014388489208633,0.0,0,0,0
2639,2022-02-19T06:51:58.000+01:00,1645249918,11111111,242011111111130,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
2640,2022-02-19T06:52:59.000+01:00,1645249979,11111111,242011111111200,0,0,0,1,1,1,2,0,0,1,3,0,3,0,0,0,2,0,3,0,0,2,4,0,0,0,0.0018939393939393,0.0056818181818181,0,0.0056818181818181,0,0,0,0.0037878787878787,0.0,0.0056818181818181,0,0,0.0037878787878787,0.0075757575757575,0.0,0,0,0
2641,2022-02-19T06:53:25.000+01:00,1645250005,22222222,242011111111180,0,0,0,1,1,1,2,0,0,1,1,0,2,0,0,0,1,0,0,0,0,1,2,0,0,0,0.0068965517241379,0.0068965517241379,0,0.0137931034482758,0,0,0,0.0068965517241379,0.0,0.0,0,0,0.0068965517241379,0.0137931034482758,0.0,0,0,0
2642,2022-02-19T06:53:37.000+01:00,1645250017,22222222,242011111111140,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0.0,0.0,0,0.0045454545454545,0,0,0,0.0045454545454545,0.0045454545454545,0.0,0,0,0.0045454545454545,0.0045454545454545,0.0,0,0,0
2643,2022-02-19T06:53:39.000+01:00,1645250019,22222222,242011111111270,0,0,0,1,1,0,0,0,0,0,2,0,8,0,0,0,7,3,1,0,0,7,8,0,0,0,0.0,0.002219755826859,0,0.0088790233074361,0,0,0,0.0077691453940066,0.0033296337402885,0.0011098779134295,0,0,0.0077691453940066,0.0088790233074361,0.0,0,0,0
2644,2022-02-19T06:55:34.000+01:00,1645250134,22222222,242011111111200,0,0,0,1,1,1,2,0,0,1,0,0,1,0,0,0,2,3,0,0,0,2,1,0,0,0,0.0064102564102564,0.0,0,0.0064102564102564,0,0,0,0.0128205128205128,0.0192307692307692,0.0,0,0,0.0128205128205128,0.0064102564102564,0.0,0,0,0
2645,2022-02-19T06:56:14.000+01:00,1645250174,11111111,242011111111260,0,0,0,1,1,1,2,0,0,1,1,0,3,0,0,0,2,1,1,0,0,2,5,0,0,0,0.003003003003003,0.003003003003003,0,0.009009009009009,0,0,0,0.006006006006006,0.003003003003003,0.003003003003003,0,0,0.006006006006006,0.015015015015015,0.0,0,0,0
2646,2022-02-19T06:56:28.000+01:00,1645250188,22222222,242011111111190,0,0,0,1,1,1,2,0,0,1,1,0,3,0,0,0,1,1,0,0,0,1,3,0,0,0,0.0032051282051282,0.0032051282051282,0,0.0096153846153846,0,0,0,0.0032051282051282,0.0032051282051282,0.0,0,0,0.0032051282051282,0.0096153846153846,0.0,0,0,0
2647,2022-02-19T06:56:44.000+01:00,1645250204,11111111,242011111111170,0,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,1,1,3,0,0,1,3,0,0,0,0.0,0.0033296337402885,0,0.0033296337402885,0,0,0,0.0011098779134295,0.0011098779134295,0.0033296337402885,0,0,0.0011098779134295,0.0033296337402885,0.0,0,0,0
2648,2022-02-19T06:57:11.000+01:00,1645250231,11111111,242011111111180,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0.0044052863436123,0.0,0,0.0,0,0,0,0.0044052863436123,0.0088105726872246,0.0,0,0,0.0044052863436123,0.0,0.0,0,0,0
2649,2022-02-19T06:57:35.000+01:00,1645250255,22222222,242011111111170,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192307692307692,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
2650,2022-02-19T06:57:36.000+01:00,1645250256,11111111,242011111111200,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.008130081300813,0.0,0,0.0,0,0,0,0.0,0.0,0.008130081300813,0,0,0.0,0.0,0.0,0,0,0
2651,2022-02-19T06:58:27.000+01:00,1645250307,22222222,242011111111200,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0192307692307692,0.0,0,0.0,0,0,0,0.0,0.0,0.0192307692307692,0,0,0.0,0.0,0.0,0,0,0
2652,2022-02-19T06:59:26.000+01:00,1645250366,22222222,242011111111180,0,0,0,1,1,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0073529411764705,0.0,0,0.0073529411764705,0,0,0,0.0,0.0073529411764705,0.0,0,0,0.0,0.0073529411764705,0.0,0,0,0
2653,2022-02-19T06:59:42.000+01:00,1645250382,11111111,242011111111140,0,0,0,1,1,1,2,0,0,1,1,0,2,0,0,0,0,1,3,0,0,0,2,0,0,0,0.0027322404371584,0.0027322404371584,0,0.0054644808743169,0,0,0,0.0,0.0027322404371584,0.0081967213114754,0,0,0.0,0.0054644808743169,0.0,0,0,0
2654,2022-02-19T06:59:43.000+01:00,1645250383,22222222,242011111111150,0,0,0,1,1,0,0,0,0,0,2,0,7,0,0,0,3,1,4,0,0,3,7,0,0,0,0.0,0.002219755826859,0,0.0077691453940066,0,0,0,0.0033296337402885,0.0011098779134295,0.004439511653718,0,0,0.0033296337402885,0.0077691453940066,0.0,0,0,0
2655,2022-02-19T15:20:04.000+01:00,1645280404,11111111,242011111111160,0,0,0,1,1,1,2,0,0,1,2,0,3,0,0,0,2,2,2,0,0,2,3,0,0,0,0.0026881720430107,0.0053763440860215,0,0.0080645161290322,0,0,0,0.0053763440860215,0.0053763440860215,0.0053763440860215,0,0,0.0053763440860215,0.0080645161290322,0.0,0,0,0
2656,2022-02-19T15:20:07.000+01:00,1645280407,11111111,242011111111220,0,0,0,1,1,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0026385224274406,0.0,0,0.0052770448548812,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0052770448548812,0.0,0,0,0
2657,2022-02-19T15:20:12.000+01:00,1645280412,11111111,242011111111210,0,0,0,1,1,1,2,0,0,1,0,0,1,0,0,0,2,0,1,0,0,2,1,0,0,0,0.0069444444444444,0.0,0,0.0069444444444444,0,0,0,0.0138888888888888,0.0,0.0069444444444444,0,0,0.0138888888888888,0.0069444444444444,0.0,0,0,0
2658,2022-02-19T15:20:17.000+01:00,1645280417,22222222,242011111111260,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116279069767441,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
2659,2022-02-19T15:20:21.000+01:00,1645280421,11111111,242011111111110,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434782608695652,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
2660,2022-02-19T15:20:25.000+01:00,1645280425,22222222,242011111111220,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526315789473684,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
2661,2022-02-19T15:20:35.000+01:00,1645280435,11111111,242011111111260,0,0,0,1,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0526315789473684,0.0,0,0.0526315789473684,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0526315789473684,0.0,0,0,0
2662,2022-02-19T15:20:38.000+01:00,1645280438,22222222,242011111111210,0,0,0,1,1,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0.037037037037037,0.0,0,0.037037037037037,0,0,0,0.037037037037037,0.0,0.0,0,0,0.037037037037037,0.037037037037037,0.0,0,0,0
2663,2022-02-19T15:20:43.000+01:00,1645280443,22222222,242011111111270,0,0,0,1,1,1,0,0,0,1,0,0,4,0,0,0,2,3,3,0,0,1,4,0,0,0,0.0017094017094017,0.0,0,0.0068376068376068,0,0,0,0.0034188034188034,0.0051282051282051,0.0051282051282051,0,0,0.0017094017094017,0.0068376068376068,0.0,0,0,0
2664,2022-02-19T15:21:41.000+01:00,1645280501,11111111,242011111111120,0,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0054347826086956,0.0054347826086956,0,0.0,0,0,0,0.0054347826086956,0.0,0.0,0,0,0.0054347826086956,0.0,0.0,0,0,0
2665,2022-02-19T15:21:55.000+01:00,1645280515,11111111,242011111111240,0,0,0,1,1,1,2,0,0,1,1,0,1,0,0,0,2,3,2,0,0,2,1,0,0,0,0.0031645569620253,0.0031645569620253,0,0.0031645569620253,0,0,0,0.0063291139240506,0.0094936708860759,0.0063291139240506,0,0,0.0063291139240506,0.0031645569620253,0.0,0,0,0
2666,2022-02-19T15:21:59.000+01:00,1645280519,22222222,242011111111250,0,0,0,1,1,1,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0080645161290322,0.0,0,0.0241935483870967,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0241935483870967,0.0,0,0,0
2667,2022-02-19T15:22:00.000+01:00,1645280520,22222222,242011111111110,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.01,0.0,0,0.0,0,0,0,0.0,0.0,0.02,0,0,0.0,0.0,0.0,0,0,0
2668,2022-02-19T15:22:13.000+01:00,1645280533,11111111,242011111111130,0,0,0,1,1,1,2,0,0,1,0,0,1,0,0,0,2,1,1,0,0,2,1,0,0,0,0.0034364261168384,0.0,0,0.0034364261168384,0,0,0,0.0068728522336769,0.0034364261168384,0.0034364261168384,0,0,0.0068728522336769,0.0034364261168384,0.0,0,0,0
2669,2022-02-19T15:22:46.000+01:00,1645280566,11111111,242011111111110,0,0,0,1,1,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0212765957446808,0.0,0,0.0212765957446808,0,0,0,0.0,0.0212765957446808,0.0,0,0,0.0,0.0212765957446808,0.0,0,0,0
2670,2022-02-19T15:22:52.000+01:00,1645280572,22222222,242011111111130,0,0,0,1,1,1,2,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.025,0.05,0,0.025,0,0,0,0.0,0.025,0.0,0,0,0.0,0.025,0.0,0,0,0
2671,2022-02-19T15:23:11.000+01:00,1645280591,11111111,242011111111200,0,0,0,1,1,1,2,0,0,1,1,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0.0034129692832764,0.0034129692832764,0,0.0068259385665529,0,0,0,0.0,0.0034129692832764,0.0034129692832764,0,0,0.0,0.0068259385665529,0.0,0,0,0
2672,2022-02-19T15:23:25.000+01:00,1645280605,11111111,242011111111210,0,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0059523809523809,0.0059523809523809,0,0.0,0,0,0,0.0059523809523809,0.0,0.0059523809523809,0,0,0.0059523809523809,0.0,0.0,0,0,0
2673,2022-02-19T15:23:28.000+01:00,1645280608,11111111,242011111111270,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060240963855421,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
2674,2022-02-19T15:23:30.000+01:00,1645280610,22222222,242011111111200,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
2675,2022-02-19T15:23:39.000+01:00,1645280619,22222222,242011111111150,0,0,0,1,1,1,2,0,1,1,1,0,6,0,0,0,3,2,2,0,0,2,6,0,0,0,0.0015408320493066,0.0015408320493066,0,0.0092449922958397,0,0,0,0.0046224961479198,0.0030816640986132,0.0030816640986132,0,0,0.0030816640986132,0.0092449922958397,0.0,0,0,0
2676,2022-02-19T15:23:59.000+01:00,1645280639,11111111,242011111111130,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147058823529411,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
2677,2022-02-19T15:24:09.000+01:00,1645280649,11111111,242011111111220,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0044444444444444,0.0,0,0.0,0,0,0,0.0044444444444444,0.0,0.0,0,0,0.0044444444444444,0.0,0.0,0,0,0
2678,2022-02-19T15:24:11.000+01:00,1645280651,22222222,242011111111260,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0046082949308755,0.0,0,0.0,0,0,0,0.0,0.0046082949308755,0.0,0,0,0.0,0.0,0.0,0,0,0
2679,2022-02-19T15:24:28.000+01:00,1645280668,22222222,242011111111110,0,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0097087378640776,0.0097087378640776,0,0.0,0,0,0,0.0,0.0194174757281553,0.0,0,0,0.0,0.0,0.0,0,0,0
2680,2022-02-19T15:24:29.000+01:00,1645280669,22222222,242011111111120,0,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0059171597633136,0.0059171597633136,0,0.0,0,0,0,0.0,0.0059171597633136,0.0059171597633136,0,0,0.0,0.0,0.0,0,0,0
2681,2022-02-19T15:24:30.000+01:00,1645280670,22222222,242011111111240,0,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0064102564102564,0.0064102564102564,0,0.0,0,0,0,0.0,0.0064102564102564,0.0064102564102564,0,0,0.0,0.0,0.0,0,0,0
2682,2022-02-19T15:24:56.000+01:00,1645280696,22222222,242011111111210,0,0,0,1,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0108695652173913,0.0,0,0.0108695652173913,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0108695652173913,0.0,0,0,0
2683,2022-02-19T15:25:42.000+01:00,1645280742,22222222,242011111111190,0,0,0,1,1,1,2,0,0,1,2,0,4,0,0,0,2,1,1,0,0,2,4,0,0,0,0.0015600624024961,0.0031201248049922,0,0.0062402496099844,0,0,0,0.0031201248049922,0.0015600624024961,0.0015600624024961,0,0,0.0031201248049922,0.0062402496099844,0.0,0,0,0
2684,2022-02-19T15:25:54.000+01:00,1645280754,11111111,242011111111200,0,0,0,1,1,1,2,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0.0068965517241379,0.0,0,0.0068965517241379,0,0,0,0.0,0.0,0.0137931034482758,0,0,0.0,0.0068965517241379,0.0,0,0,0
2685,2022-02-19T15:26:01.000+01:00,1645280761,11111111,242011111111210,0,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0151515151515151,0.0151515151515151,0,0.0,0,0,0,0.0151515151515151,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
2686,2022-02-19T15:26:04.000+01:00,1645280764,22222222,242011111111200,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
2687,2022-02-19T15:26:29.000+01:00,1645280789,22222222,242011111111160,0,0,0,1,1,1,2,0,0,1,2,0,1,0,0,0,2,2,1,0,0,1,1,0,0,0,0.0025906735751295,0.005181347150259,0,0.0025906735751295,0,0,0,0.005181347150259,0.005181347150259,0.0025906735751295,0,0,0.0025906735751295,0.0025906735751295,0.0,0,0,0
2688,2022-02-19T15:27:16.000+01:00,1645280836,22222222,242011111111270,0,0,0,1,1,1,2,0,0,1,0,0,5,0,0,0,3,2,2,0,0,2,5,0,0,0,0.0043668122270742,0.0,0,0.0218340611353711,0,0,0,0.0131004366812227,0.0087336244541484,0.0087336244541484,0,0,0.0087336244541484,0.0218340611353711,0.0,0,0,0
2689,2022-02-19T15:27:50.000+01:00,1645280870,11111111,242011111111200,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093457943925233,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
2690,2022-02-19T15:27:51.000+01:00,1645280871,11111111,242011111111150,0,0,0,1,1,1,0,0,0,1,1,0,3,0,0,0,3,0,1,0,0,3,3,0,0,0,0.0039525691699604,0.0039525691699604,0,0.0118577075098814,0,0,0,0.0118577075098814,0.0,0.0039525691699604,0,0,0.0118577075098814,0.0118577075098814,0.0,0,0,0
2691,2022-02-19T15:27:54.000+01:00,1645280874,22222222,242011111111140,0,0,0,1,1,0,0,0,0,1,2,0,11,0,0,0,3,1,3,0,0,1,11,0,0,0,0.0011098779134295,0.002219755826859,0,0.0122086570477247,0,0,0,0.0033296337402885,0.0011098779134295,0.0033296337402885,0,0,0.0011098779134295,0.0122086570477247,0.0,0,0,0
2692,2022-02-19T15:28:21.000+01:00,1645280901,11111111,242011111111190,0,0,0,1,1,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.00625,0.0,0,0.00625,0,0,0,0.0,0.0,0.00625,0,0,0.0,0.00625,0.0,0,0,0
2693,2022-02-19T15:28:39.000+01:00,1645280919,22222222,242011111111210,0,0,0,1,1,1,2,0,0,1,0,0,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0.0062893081761006,0.0,0,0.0062893081761006,0,0,0,0.0062893081761006,0.0,0.0188679245283018,0,0,0.0,0.0062893081761006,0.0,0,0,0
